movieID,genre
2370,Adventure
2370,Drama
2371,Comedy
2371,Crime
2371,Mystery
2372,Comedy
2373,Action
2373,Adventure
2373,Fantasy
2374,Comedy
2374,Drama
2375,Comedy
2376,Action
2376,Adventure
2376,Thriller
2377,Horror
2377,Sci-Fi
2378,Comedy
2378,Crime
2379,Comedy
2380,Comedy
2381,Comedy
2382,Comedy
2383,Comedy
2384,Children
2384,Comedy
2385,Comedy
2385,Romance
2386,Comedy
2386,Drama
2387,Comedy
2387,Crime
2388,Drama
2388,Romance
2389,Crime
2389,Horror
2389,Thriller
2390,Comedy
2391,Crime
2391,Drama
2391,Thriller
2392,Comedy
2392,Drama
2393,Action
2393,Drama
2393,Romance
2393,Sci-Fi
2394,Animation
2394,Musical
2395,Comedy
2395,Drama
2396,Comedy
2396,Drama
2396,Romance
2397,Drama
2398,Comedy
2398,Drama
2399,Adventure
2399,Children
2399,Fantasy
2400,Children
2400,Drama
2401,Western
2402,Action
2402,War
2403,Action
2403,Drama
2403,Thriller
2404,Action
2404,Adventure
2404,War
2405,Action
2405,Adventure
2405,Comedy
2405,Romance
2406,Action
2406,Adventure
2406,Comedy
2406,Romance
2407,Comedy
2407,Sci-Fi
2408,Comedy
2408,Sci-Fi
2409,Action
2409,Drama
2410,Action
2410,Drama
2411,Action
2411,Drama
2412,Action
2412,Drama
2413,Comedy
2413,Mystery
2414,Action
2414,Adventure
2414,Mystery
2415,Drama
2415,Romance
2416,Comedy
2417,Comedy
2417,Drama
2418,Comedy
2419,Drama
2419,Thriller
2420,Drama
2421,Action
2421,Adventure
2421,Drama
2422,Action
2422,Adventure
2422,Drama
2423,Comedy
2424,Comedy
2424,Romance
2425,Crime
2426,Comedy
2426,Drama
2426,Romance
2427,Action
2427,Drama
2427,War
2428,Horror
2428,Sci-Fi
2429,Action
2429,Adventure
2429,Drama
2429,Fantasy
2429,Thriller
2430,Adventure
2430,Children
2430,Drama
2431,Comedy
2431,Drama
2432,Drama
2433,Drama
2434,Drama
2435,Drama
2436,Comedy
2436,Drama
2436,War
2437,Drama
2439,Drama
2440,Drama
2441,Drama
2441,Western
2442,Drama
2443,Drama
2443,Romance
2444,Comedy
2444,Drama
2445,Drama
2446,Horror
2446,Thriller
2447,Comedy
2447,Drama
2448,Horror
2448,Sci-Fi
2449,Adventure
2449,Children
2449,Comedy
2450,Adventure
2450,Comedy
2450,Sci-Fi
2451,Horror
2452,Horror
2453,Drama
2453,Fantasy
2454,Horror
2454,Sci-Fi
2455,Drama
2455,Horror
2455,Sci-Fi
2456,Horror
2456,Sci-Fi
2457,Action
2457,Comedy
2458,Comedy
2458,Crime
2459,Horror
2460,Horror
2461,Comedy
2461,Horror
2461,Thriller
2462,Horror
2463,Comedy
2464,Horror
2465,Horror
2466,Drama
2467,Crime
2467,Drama
2467,Mystery
2467,Thriller
2468,Action
2468,Comedy
2468,Romance
2468,Thriller
2469,Comedy
2469,Drama
2470,Adventure
2470,Comedy
2471,Action
2471,Adventure
2471,Comedy
2472,Comedy
2473,Comedy
2474,Drama
2475,Action
2475,Mystery
2475,Thriller
2476,Action
2476,War
2477,Adventure
2478,Comedy
2478,Western
2479,Drama
2479,Thriller
2480,Drama
2481,Drama
2481,Romance
2482,Comedy
2482,Romance
2483,Adventure
2483,Comedy
2483,Thriller
2485,Comedy
2485,Romance
2486,Comedy
2486,Drama
2487,Action
2487,Comedy
2488,Drama
2488,Horror
2488,Thriller
2489,Drama
2490,Action
2490,Thriller
2491,Comedy
2491,Romance
2492,Comedy
2492,Romance
2493,Drama
2494,Documentary
2495,Animation
2495,Sci-Fi
2496,Comedy
2496,Romance
2497,Romance
2498,Comedy
2498,Sci-Fi
2499,Comedy
2500,Comedy
2501,Drama
2502,Comedy
2502,Crime
2503,Drama
2504,Comedy
2504,Drama
2505,Drama
2505,Mystery
2505,Thriller
2506,Comedy
2506,Drama
2506,Romance
2507,Comedy
2507,Sci-Fi
2508,Comedy
2509,Comedy
2510,Comedy
2510,Romance
2511,Crime
2511,Film-Noir
2512,Drama
2513,Horror
2514,Horror
2515,Horror
2516,Horror
2517,Horror
2518,Comedy
2519,Horror
2520,Drama
2521,Action
2521,Drama
2521,Thriller
2522,Drama
2523,Drama
2523,Thriller
2524,Action
2524,Adventure
2524,Drama
2524,Thriller
2525,Action
2525,Horror
2525,Sci-Fi
2526,Sci-Fi
2527,Action
2527,Sci-Fi
2527,Thriller
2527,Western
2528,Action
2528,Adventure
2528,Sci-Fi
2529,Action
2529,Drama
2529,Sci-Fi
2530,Action
2530,Sci-Fi
2531,Action
2531,Sci-Fi
2532,Action
2532,Sci-Fi
2533,Action
2533,Sci-Fi
2534,Action
2535,Action
2535,Drama
2535,Thriller
2536,Drama
2537,Adventure
2538,Documentary
2539,Comedy
2540,Action
2540,Crime
2540,Drama
2540,Thriller
2541,Drama
2542,Comedy
2542,Crime
2542,Thriller
2543,Comedy
2544,Drama
2544,Romance
2545,Comedy
2546,Drama
2548,Horror
2549,Action
2549,Sci-Fi
2550,Horror
2551,Drama
2551,Horror
2551,Thriller
2552,Comedy
2553,Horror
2553,Sci-Fi
2553,Thriller
2554,Horror
2554,Sci-Fi
2554,Thriller
2555,Comedy
2556,Comedy
2556,Drama
2556,Romance
2557,Drama
2557,Thriller
2558,Comedy
2558,Romance
2559,Animation
2559,Children
2560,Comedy
2560,Drama
2560,Horror
2561,Crime
2561,Thriller
2562,Drama
2563,Drama
2565,Drama
2565,Musical
2565,Romance
2566,Animation
2566,Children
2567,Comedy
2568,Action
2568,Crime
2569,Drama
2569,Romance
2570,Drama
2570,Romance
2571,Action
2571,Sci-Fi
2571,Thriller
2572,Comedy
2572,Romance
2573,Drama
2573,Musical
2574,Comedy
2575,Drama
2576,Drama
2577,Comedy
2577,Drama
2578,Sci-Fi
2579,Crime
2579,Film-Noir
2579,Mystery
2579,Thriller
2580,Comedy
2580,Crime
2581,Comedy
2581,Romance
2582,Action
2582,Comedy
2583,Comedy
2583,Drama
2584,Comedy
2585,Drama
2585,Romance
2586,Comedy
2586,Crime
2586,Thriller
2587,Comedy
2587,Crime
2587,Drama
2589,Comedy
2589,Drama
2589,Romance
2590,Drama
2591,Comedy
2591,Drama
2591,Romance
2593,Comedy
2594,Drama
2594,Romance
2594,Sci-Fi
2594,Thriller
2595,Documentary
2596,Comedy
2596,Drama
2597,Comedy
2597,Romance
2598,Comedy
2599,Comedy
2600,Action
2600,Sci-Fi
2600,Thriller
2601,Comedy
2602,Adventure
2602,Sci-Fi
2603,Drama
2604,Documentary
2605,Crime
2605,Thriller
2606,Comedy
2606,Horror
2607,Drama
2607,Romance
2609,Drama
2610,Drama
2611,Drama
2612,Drama
2612,Film-Noir
2613,Comedy
2613,Horror
2613,Sci-Fi
2614,Action
2614,Horror
2614,Sci-Fi
2615,Adventure
2615,Sci-Fi
2616,Action
2616,Crime
2617,Action
2617,Adventure
2617,Fantasy
2617,Horror
2617,Thriller
2618,Comedy
2619,Drama
2620,Drama
2620,Romance
2621,Drama
2622,Comedy
2622,Fantasy
2623,Comedy
2624,Drama
2625,Action
2625,Adventure
2625,Crime
2625,Sci-Fi
2625,Thriller
2626,Comedy
2626,Drama
2626,Romance
2627,Documentary
2627,Drama
2628,Action
2628,Adventure
2628,Sci-Fi
2629,Comedy
2629,Romance
2630,Drama
2631,Comedy
2631,Film-Noir
2631,Thriller
2632,Drama
2632,Mystery
2633,Horror
2633,Romance
2634,Horror
2635,Horror
2636,Horror
2637,Horror
2638,Horror
2639,Drama
2640,Action
2640,Adventure
2640,Sci-Fi
2641,Action
2641,Adventure
2641,Fantasy
2641,Sci-Fi
2642,Action
2642,Adventure
2642,Sci-Fi
2643,Action
2643,Adventure
2643,Sci-Fi
2644,Horror
2646,Horror
2647,Horror
2648,Horror
2649,Horror
2650,Horror
2651,Horror
2652,Horror
2653,Horror
2654,Drama
2654,Fantasy
2654,Horror
2655,Horror
2656,Horror
2656,Sci-Fi
2657,Comedy
2657,Horror
2657,Musical
2657,Sci-Fi
2659,Comedy
2659,Documentary
2660,Horror
2660,Sci-Fi
2661,Sci-Fi
2662,Action
2662,Drama
2662,Horror
2662,Sci-Fi
2662,Thriller
2663,Sci-Fi
2664,Horror
2664,Sci-Fi
2664,Thriller
2665,Sci-Fi
2666,Sci-Fi
2667,Horror
2667,Sci-Fi
2668,Horror
2668,Sci-Fi
2669,War
2670,War
2671,Comedy
2671,Romance
2672,Drama
2672,Horror
2672,Sci-Fi
2672,Thriller
2673,Drama
2674,Drama
2674,Fantasy
2675,Comedy
2675,Drama
2675,Romance
2676,Drama
2676,Thriller
2677,Documentary
2677,Musical
2678,Comedy
2679,Comedy
2679,Drama
2679,Romance
2681,Comedy
2681,Romance
2681,Sci-Fi
2682,Drama
2683,Action
2683,Adventure
2683,Comedy
2685,Comedy
2685,Drama
2686,Drama
2686,Mystery
2687,Animation
2687,Children
2688,Drama
2688,Thriller
2689,Documentary
2690,Comedy
2690,Romance
2691,Drama
2692,Action
2692,Crime
2692,Romance
2693,Documentary
2694,Comedy
2695,Drama
2696,Comedy
2697,Comedy
2697,Drama
2697,Romance
2699,Comedy
2699,Horror
2700,Animation
2700,Comedy
2700,Musical
2701,Action
2701,Adventure
2701,Comedy
2701,Fantasy
2701,Sci-Fi
2701,Western
2702,Drama
2703,Drama
2704,Drama
2704,Romance
2705,Drama
2706,Comedy
2707,Thriller
2708,Romance
2709,Children
2709,Comedy
2710,Horror
2710,Thriller
2711,Drama
2712,Drama
2713,Horror
2713,Thriller
2714,Drama
2715,Comedy
2715,Romance
2716,Action
2716,Comedy
2716,Fantasy
2716,Sci-Fi
2717,Action
2717,Comedy
2717,Fantasy
2717,Horror
2717,Sci-Fi
2718,Comedy
2719,Horror
2719,Thriller
2720,Action
2720,Adventure
2720,Children
2720,Comedy
2721,Comedy
2721,Romance
2722,Action
2722,Sci-Fi
2722,Thriller
2723,Action
2723,Adventure
2723,Comedy
2724,Comedy
2724,Romance
2725,Drama
2726,Crime
2726,Film-Noir
2727,Film-Noir
2728,Action
2728,Drama
2728,Romance
2728,War
2729,Comedy
2729,Drama
2729,Romance
2730,Drama
2730,Romance
2730,War
2731,Crime
2731,Drama
2732,Drama
2732,Romance
2733,Adventure
2733,Comedy
2733,Romance
2734,Drama
2735,Action
2735,Adventure
2735,Comedy
2735,Fantasy
2735,Mystery
2736,Comedy
2737,Action
2738,Comedy
2738,Drama
2739,Drama
2741,Action
2741,Crime
2741,Thriller
2742,Comedy
2742,Drama
2743,Drama
2744,Drama
2745,Drama
2746,Comedy
2746,Horror
2746,Musical
2747,Comedy
2747,Horror
2748,Action
2748,Adventure
2748,Comedy
2749,Drama
2749,Mystery
2750,Comedy
2750,Drama
2751,Comedy
2752,Comedy
2752,Mystery
2753,Thriller
2754,Horror
2755,Drama
2756,Action
2757,Drama
2758,Drama
2759,Comedy
2761,Adventure
2761,Animation
2761,Children
2761,Drama
2761,Sci-Fi
2762,Drama
2762,Mystery
2762,Thriller
2763,Action
2763,Mystery
2764,Crime
2764,Drama
2764,Romance
2764,Thriller
2765,Comedy
2765,Drama
2766,Comedy
2766,Drama
2767,Comedy
2768,Comedy
2769,Crime
2769,Drama
2770,Comedy
2771,Drama
2772,Comedy
2773,Drama
2774,Comedy
2774,Romance
2775,Drama
2776,Documentary
2777,Drama
2778,Thriller
2779,Comedy
2780,Comedy
2780,Horror
2781,Horror
2782,Horror
2783,Horror
2784,Horror
2785,Horror
2786,Comedy
2787,Horror
2788,Comedy
2789,Horror
2790,Horror
2790,Thriller
2791,Comedy
2792,Comedy
2793,Comedy
2793,Horror
2793,Romance
2793,Thriller
2794,Comedy
2795,Comedy
2796,Comedy
2797,Comedy
2797,Drama
2797,Fantasy
2797,Romance
2798,Comedy
2799,Comedy
2800,Animation
2800,Children
2801,Drama
2801,Romance
2802,Action
2802,Drama
2802,Romance
2802,Thriller
2803,Drama
2803,Mystery
2803,Thriller
2804,Children
2804,Comedy
2805,Comedy
2805,Romance
2806,Comedy
2806,Thriller
2807,Action
2807,Sci-Fi
2808,Action
2808,Sci-Fi
2809,Comedy
2810,Animation
2810,Mystery
2810,Thriller
2811,Comedy
2812,Action
2812,Thriller
2813,Documentary
2814,Horror
2815,Action
2815,War
2816,Action
2816,War
2817,Action
2818,Action
2818,War
2819,Drama
2819,Romance
2819,Thriller
2820,Drama
2821,Adventure
2821,Drama
2822,Adventure
2822,Romance
2823,Action
2823,Adventure
2823,Drama
2824,Documentary
2824,Drama
2825,Drama
2826,Action
2826,Adventure
2826,Fantasy
2826,Horror
2826,Thriller
2827,Horror
2827,Sci-Fi
2827,Thriller
2829,Comedy
2829,Drama
2830,Drama
2831,Drama
2832,Drama
2833,Romance
2833,War
2834,Comedy
2834,Romance
2835,Action
2835,Adventure
2835,Comedy
2835,Thriller
2836,Comedy
2837,Comedy
2837,Romance
2839,Drama
2840,Drama
2840,Thriller
2841,Thriller
2842,Crime
2842,Drama
2843,Comedy
2843,Romance
2844,Drama
2844,Mystery
2845,Comedy
2845,Drama
2846,Adventure
2846,Children
2846,Comedy
2846,Drama
2847,Adventure
2847,Drama
2847,Romance
2848,Drama
2849,Comedy
2849,Drama
2850,Drama
2850,Thriller
2851,Adventure
2851,Sci-Fi
2851,Thriller
2852,Drama
2853,Horror
2853,Mystery
2854,Horror
2855,Horror
2856,Thriller
2857,Adventure
2857,Animation
2857,Comedy
2857,Fantasy
2857,Musical
2858,Drama
2859,Documentary
2859,Musical
2860,Comedy
2861,Comedy
2861,Drama
2862,Drama
2862,Horror
2863,Comedy
2863,Musical
2864,Comedy
2865,Comedy
2866,Drama
2867,Comedy
2867,Horror
2868,Horror
2869,Drama
2870,Comedy
2871,Adventure
2871,Drama
2871,Thriller
2872,Adventure
2872,Fantasy
2873,Drama
2873,Mystery
2873,Romance
2874,Comedy
2875,Drama
2875,Mystery
2875,Romance
2876,Animation
2876,Children
2877,Drama
2877,Musical
2878,Horror
2879,Action
2879,Adventure
2879,Comedy
2880,Action
2880,Adventure
2880,Comedy
2881,Action
2881,Thriller
2882,Drama
2883,Comedy
2883,Drama
2884,Comedy
2884,Romance
2885,Drama
2885,Romance
2886,Children
2886,Comedy
2887,Action
2887,Comedy
2888,Comedy
2888,Romance
2889,Children
2889,Comedy
2890,Action
2890,Adventure
2890,Comedy
2890,Drama
2890,War
2891,Comedy
2892,Action
2892,Drama
2893,Action
2893,Adventure
2893,Drama
2894,Drama
2894,Romance
2895,Adventure
2896,Western
2897,Comedy
2897,War
2898,Horror
2898,Mystery
2899,Adventure
2899,Animation
2899,Children
2900,Horror
2900,Sci-Fi
2901,Horror
2901,Sci-Fi
2902,Horror
2902,Mystery
2902,Thriller
2903,Horror
2903,Thriller
2904,Drama
2905,Action
2905,Adventure
2905,Drama
2906,Drama
2906,Romance
2907,Comedy
2908,Drama
2910,Drama
2910,Romance
2911,Drama
2912,Crime
2912,Drama
2912,Thriller
2913,Comedy
2913,Sci-Fi
2914,Comedy
2914,Drama
2915,Comedy
2916,Action
2916,Adventure
2916,Sci-Fi
2916,Thriller
2917,Crime
2917,Thriller
2918,Comedy
2919,Drama
2919,Romance
2919,War
2920,Drama
2920,Romance
2921,Western
2922,Crime
2922,Drama
2922,Western
2923,Comedy
2924,Action
2924,Comedy
2925,Drama
2926,Comedy
2926,Drama
2927,Drama
2927,Romance
2928,Drama
2929,Drama
2929,Romance
2930,Documentary
2931,Drama
2932,Drama
2933,Drama
2934,Drama
2934,Musical
2935,Comedy
2935,Romance
2936,Adventure
2936,Comedy
2936,Romance
2937,Comedy
2938,Drama
2938,Sci-Fi
2939,Drama
2939,Thriller
2940,Drama
2940,Film-Noir
2940,Mystery
2940,Romance
2941,Musical
2941,Romance
2941,War
2942,Drama
2942,Romance
2943,Drama
2943,Romance
2944,Action
2944,Drama
2944,War
2945,Mystery
2946,Comedy
2946,Musical
2947,Action
2947,Adventure
2947,Thriller
2948,Action
2948,Adventure
2948,Thriller
2949,Action
2949,Adventure
2949,Thriller
2950,Adventure
2950,Drama
2950,Romance
2951,Action
2951,Western
2952,Crime
2952,Drama
2952,Thriller
2953,Children
2953,Comedy
2954,Drama
2955,Drama
2956,Action
2956,Crime
2956,Thriller
2958,Drama
2959,Action
2959,Crime
2959,Drama
2959,Thriller
2960,Drama
2961,Comedy
2961,Drama
2962,Comedy
2962,Romance
2963,Crime
2963,Drama
2964,Drama
2965,Action
2966,Adventure
2966,Drama
2967,Drama
2967,Thriller
2968,Adventure
2968,Children
2968,Comedy
2968,Fantasy
2969,Drama
2969,Romance
2970,Adventure
2970,Drama
2971,Drama
2971,Fantasy
2971,Musical
2972,Drama
2972,War
2973,Comedy
2973,Crime
2973,Drama
2974,Horror
2974,Thriller
2975,Comedy
2975,Drama
2976,Drama
2976,Horror
2977,Comedy
2977,Drama
2978,Comedy
2978,Romance
2979,Drama
2981,Documentary
2982,Horror
2982,Thriller
2983,Thriller
2984,Documentary
2985,Action
2985,Crime
2985,Sci-Fi
2986,Action
2986,Crime
2986,Sci-Fi
2987,Adventure
2987,Animation
2987,Children
2987,Comedy
2987,Crime
2987,Fantasy
2987,Mystery
2988,Drama
2989,Action
2989,Adventure
2989,Thriller
2990,Action
2990,Adventure
2990,Crime
2990,Thriller
2991,Action
2991,Adventure
2991,Thriller
2992,Horror
2992,Thriller
2993,Action
2993,Adventure
2993,Thriller
2994,Drama
2995,Horror
2995,Thriller
2996,Drama
2997,Comedy
2997,Drama
2997,Fantasy
2998,Drama
2998,Romance
2999,Comedy
3000,Action
3000,Adventure
3000,Animation
3000,Drama
3000,Fantasy
3001,Drama
3002,Documentary
3003,Comedy
3003,Drama
3003,Romance
3003,War
3004,Comedy
3004,Romance
3005,Thriller
3006,Drama
3006,Thriller
3007,Documentary
3008,Drama
3008,Sci-Fi
3010,Drama
3011,Drama
3012,Comedy
3013,Comedy
3013,Horror
3014,Comedy
3015,Thriller
3016,Horror
3017,Horror
3018,Horror
3019,Crime
3019,Drama
3020,Action
3020,Drama
3021,Horror
3022,Comedy
3022,War
3024,Horror
3024,Sci-Fi
3025,Western
3026,Horror
3027,Horror
3028,Comedy
3029,Action
3029,Drama
3030,Action
3030,Comedy
3030,Crime
3030,Drama
3030,Thriller
3031,Comedy
3032,Drama
3032,Sci-Fi
3032,Thriller
3033,Comedy
3033,Sci-Fi
3034,Adventure
3034,Animation
3034,Children
3034,Comedy
3034,Musical
3035,Comedy
3035,Drama
3035,War
3036,Adventure
3036,Drama
3037,Adventure
3037,Comedy
3037,Drama
3037,Western
3038,Drama
3039,Comedy
3040,Comedy
3041,Comedy
3042,Comedy
3043,Comedy
3044,Mystery
3044,Romance
3044,Thriller
3045,Comedy
3045,Drama
3046,Comedy
3046,Romance
3047,Drama
3048,Comedy
3049,Comedy
3049,War
3050,Drama
3051,Drama
3052,Adventure
3052,Comedy
3052,Fantasy
3053,Drama
3053,War
3054,Adventure
3054,Animation
3054,Children
3054,Fantasy
3054,Sci-Fi
3055,Thriller
3056,Crime
3056,Drama
3056,Thriller
3057,Comedy
3058,Horror
3058,Sci-Fi
3060,Comedy
3060,Drama
3060,Musical
3061,Comedy
3061,Musical
3062,Action
3062,Drama
3062,War
3063,Thriller
3064,Drama
3064,Thriller
3065,Drama
3066,Action
3066,Drama
3066,War
3067,Comedy
3067,Drama
3068,Drama
3068,Mystery
3069,Drama
3070,Adventure
3070,Comedy
3070,Sci-Fi
3071,Comedy
3071,Drama
3072,Comedy
3072,Romance
3073,Drama
3073,Romance
3074,Western
3075,Horror
3075,Thriller
3076,Comedy
3077,Documentary
3078,Drama
3079,Comedy
3079,Drama
3081,Fantasy
3081,Horror
3081,Mystery
3081,Romance
3082,Action
3082,Thriller
3083,Comedy
3083,Drama
3085,Horror
3086,Comedy
3087,Comedy
3087,Fantasy
3087,Romance
3088,Comedy
3089,Drama
3090,Drama
3091,Drama
3091,War
3092,Drama
3093,Drama
3093,Western
3094,Drama
3094,Romance
3095,Drama
3096,Comedy
3097,Comedy
3097,Drama
3097,Romance
3098,Drama
3099,Comedy
3099,Romance
3100,Drama
3101,Drama
3101,Thriller
3102,Thriller
3103,Drama
3103,Romance
3104,Action
3104,Adventure
3104,Comedy
3104,Crime
3105,Drama
3105,Mystery
3106,Drama
3106,Romance
3107,Action
3107,Drama
3108,Comedy
3108,Drama
3108,Fantasy
3108,Romance
3109,Drama
3110,Drama
3111,Drama
3112,Drama
3113,Action
3113,Thriller
3114,Adventure
3114,Animation
3114,Children
3114,Comedy
3114,Fantasy
3115,Drama
3116,Drama
3117,Drama
3117,Romance
3117,War
3118,Drama
3119,Horror
3120,Comedy
3121,Film-Noir
3122,Drama
3122,Romance
3122,Western
3124,Comedy
3124,Drama
3125,Drama
3126,Drama
3127,Comedy
3127,Drama
3128,Drama
3129,Comedy
3129,Drama
3130,Comedy
3130,Crime
3130,Drama
3131,Comedy
3132,Comedy
3132,Drama
3133,Comedy
3133,Western
3134,Drama
3134,War
3135,Drama
3136,Documentary
3137,Action
3137,War
3138,Drama
3139,Action
3139,Adventure
3140,Comedy
3141,Drama
3142,Documentary
3142,Musical
3143,Drama
3143,War
3144,Comedy
3144,Romance
3145,Drama
3146,Comedy
3147,Crime
3147,Drama
3147,Fantasy